Time,w1,x1,y1,z1,time2,w2,x2,y2,z2
1729028462.998233,-0.9993744281873131,-0.0036497068753417903,0.002981430788077557,0.03505057767656422,1729028462.998248,-0.9993948826642371,-0.01404465998922231,0.018030145938752892,0.026220790753719858
1729028463.00648,-0.9993743417725697,-0.0036482003479944157,0.002989005332501729,0.03505255323063312,1729028463.006489,-0.9993950372365422,-0.014026284560016424,0.018045757406115776,0.026213994889212115
1729028463.014843,-0.9993744294934054,-0.0036488342308764817,0.002999175280637374,0.035049117408604114,1729028463.014851,-0.9993956290337074,-0.013984472772548974,0.018089639387342264,0.02618350886398213
1729028463.0231612,-0.9993743306958964,-0.0036472133384601486,0.0030087931101284784,0.035051278792841256,1729028463.023169,-0.9993953599105672,-0.01393269546491414,0.018133243354054092,0.026191221273024146
1729028463.031498,-0.9993745133155696,-0.003646832208583778,0.0030113007076297106,0.03504589588181545,1729028463.031513,-0.9993947677983555,-0.013898142521150476,0.018160311384566433,0.026213409204998928
1729028463.039937,-0.9993746407008665,-0.003648950298811037,0.0030120627869717666,0.03504197716308666,1729028463.039953,-0.9993955686105509,-0.01387997546872538,0.018188025375956898,0.026173258404429467
1729028463.048173,-0.9993744528734343,-0.003646684125237742,0.0030151917708369927,0.03504730028689412,1729028463.048182,-0.9993953161249112,-0.013860465926798092,0.018202991474695656,0.02618283203271471
1729028463.0565472,-0.9993743309276439,-0.003646063621586494,0.00301704183487689,0.03505068275452117,1729028463.056556,-0.9993953438888755,-0.013837653775343349,0.018218265361572394,0.026183215204504173
1729028463.064866,-0.9993745101000837,-0.003644976303787194,0.0030260258391863614,0.035044912292415346,1729028463.0648751,-0.9993955331779202,-0.013817966585585316,0.018233521703512296,0.0261757664596064
1729028463.073176,-0.9993743583629224,-0.0036447184261827687,0.0030301831124329745,0.035048906753225695,1729028463.0731862,-0.9993954631086125,-0.013766479312261496,0.018266375622042655,0.026182663861828492
1729028463.081623,-0.999374382808238,-0.0036451578822088828,0.0030292330568073744,0.035048246143779827,1729028463.0816371,-0.9993952594677644,-0.013742047474695235,0.01827757075512875,0.02619545555729763
1729028463.089865,-0.9993746807637744,-0.0036451534581798365,0.003027604871922467,0.03503989031532445,1729028463.089874,-0.9993967838304005,-0.013750204580303136,0.01827829672295952,0.026132436020377015
1729028463.098208,-0.9993745710362687,-0.003646021485405756,0.0030229752961172013,0.035043329090727326,1729028463.0982158,-0.9993960629583084,-0.013782487868020788,0.018251182095420527,0.026161932721429807
